,id,filename,topic,iteration,buf_size
4702,uark8675aesirpresence13_85774_931277300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4703,uark8675aesirpresence24_85774_947443200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4704,uark8675aesirpresence15_85774_947987500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4705,uark8675aesirpresence13_85774_978564800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4706,uark8675aesirpresence11_85774_994162000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4707,uark8675aesirpresence11_85775_175070100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4708,uark8675aesirpresence45_85775_210907500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence45,14,192
4709,uark8675aesirpresence22_85775_257770400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4710,uark8675aesirpresence53_85775_896291000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence53,14,192
4711,uark8675aesirpresence12_85775_964469200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4712,uark8675aesirpresence11_85775_997202700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4713,uark8675aesirpresence12_85776_18006000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4714,uark8675aesirpresence11_85776_181778800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4715,uark8675aesirpresence51_85776_348669000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence51,14,192
4716,uark8675aesirpresence31_85776_640119300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence31,14,192
4717,uark8675aesirpresence11_85777_4445100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4718,uark8675aesirpresence11_85777_185563400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4719,uark8675aesirpresence52_85777_344421400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence52,14,192
4720,uark8675aesirpresence54_85777_896664100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence54,14,192
4721,uark8675aesirpresence14_85777_897137200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4722,uark8675aesirpresence32_85777_913742800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4723,uark8675aesirpresence23_85777_928877600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4724,uark8675aesirpresence41_85777_929078400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence41,14,192
4725,uark8675aesirpresence13_85777_942088100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4726,uark8675aesirpresence21_85777_947793600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4727,uark8675aesirpresence12_85777_979925600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4728,uark8675aesirpresence13_85777_980132200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4729,uark8675aesirpresence14_85778_12889200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4730,uark8675aesirpresence11_85778_13261400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4731,uark8675aesirpresence12_85778_28771900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4732,uark8675aesirpresence11_85778_185446700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4733,uark8675aesirpresence23_85778_232678900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4734,uark8675aesirpresence21_85778_263899800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4735,uark8675aesirpresence53_85778_343248000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence53,14,192
4736,uark8675aesirpresence32_85778_643375400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4737,uark8675aesirpresence15_85778_908272600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4738,uark8675aesirpresence22_85778_923671000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4739,uark8675aesirpresence11_85779_19444600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4740,uark8675aesirpresence11_85779_193178800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4741,uark8675aesirpresence54_85779_350591700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence54,14,192
4742,uark8675aesirpresence55_85779_895640500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence55,14,192
4743,uark8675aesirpresence25_85779_923487100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4744,uark8675aesirpresence15_85779_949318000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4745,uark8675aesirpresence12_85779_982133400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4746,uark8675aesirpresence11_85780_31342700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4747,uark8675aesirpresence12_85780_31615600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4748,uark8675aesirpresence11_85780_206637700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4749,uark8675aesirpresence55_85780_349894100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence55,14,192
4750,uark8675aesirpresence33_85780_643223400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence33,14,192
4751,uark8675aesirpresence42_85780_932083300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence42,14,192
4752,uark8675aesirpresence13_85780_947964100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4753,uark8675aesirpresence13_85780_981751600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4754,uark8675aesirpresence11_85781_45157900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4755,uark8675aesirpresence11_85781_212874800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4756,uark8675aesirpresence24_85781_245372300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4757,uark8675aesirpresence14_85781_903621000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4758,uark8675aesirpresence33_85781_903778800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence33,14,192
4759,uark8675aesirpresence12_85781_996833300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4760,uark8675aesirpresence14_85782_28378500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4761,uark8675aesirpresence12_85782_44143900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4762,uark8675aesirpresence11_85782_59361000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4763,uark8675aesirpresence11_85782_213500000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4764,uark8675aesirpresence22_85782_260159900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4765,uark8675aesirpresence34_85782_644587300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence34,14,192
4766,uark8675aesirpresence11_85783_73163800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4767,uark8675aesirpresence11_85783_213427200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4768,uark8675aesirpresence15_85783_913427800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4769,uark8675aesirpresence43_85783_928496100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence43,14,192
4770,uark8675aesirpresence21_85783_959459500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4771,uark8675aesirpresence13_85783_959847800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4772,uark8675aesirpresence24_85783_960025700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4773,uark8675aesirpresence13_85783_986173300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4774,uark8675aesirpresence12_85784_1864400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4775,uark8675aesirpresence12_85784_47872900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4776,uark8675aesirpresence11_85784_79080500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4777,uark8675aesirpresence11_85784_216275900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4778,uark8675aesirpresence25_85784_247060200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4779,uark8675aesirpresence21_85784_263280600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4780,uark8675aesirpresence35_85784_654293400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence35,14,192
4781,uark8675aesirpresence31_85784_915992900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence31,14,192
4782,uark8675aesirpresence15_85784_963390400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4783,uark8675aesirpresence11_85785_86425700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4784,uark8675aesirpresence11_85785_229385700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4785,uark8675aesirpresence14_85785_908811400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4786,uark8675aesirpresence34_85785_909291000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence34,14,192
4787,uark8675aesirpresence22_85785_924806700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4788,uark8675aesirpresence23_85785_939865700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4789,uark8675aesirpresence12_85786_1636500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4790,uark8675aesirpresence14_85786_37597700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4791,uark8675aesirpresence12_85786_53698900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4792,uark8675aesirpresence11_85786_100863800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4793,uark8675aesirpresence11_85786_237963900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4794,uark8675aesirpresence23_85786_238251100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4795,uark8675aesirpresence44_85786_933193800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence44,14,192
4796,uark8675aesirpresence13_85786_964259500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4797,uark8675aesirpresence13_85786_995387000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4798,uark8675aesirpresence11_85787_101399400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4799,uark8675aesirpresence41_85787_224583000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence41,14,192
4800,uark8675aesirpresence11_85787_239537400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4801,uark8675aesirpresence31_85787_640682800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence31,14,192
4802,uark8675aesirpresence12_85788_14289400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4803,uark8675aesirpresence12_85788_61209200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4804,uark8675aesirpresence11_85788_107777300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4805,uark8675aesirpresence11_85788_254680800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4806,uark8675aesirpresence15_85788_923760200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4807,uark8675aesirpresence11_85789_121913700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4808,uark8675aesirpresence42_85789_223950300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence42,14,192
4809,uark8675aesirpresence11_85789_269388700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4810,uark8675aesirpresence22_85789_269835900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4811,uark8675aesirpresence35_85789_908415300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence35,14,192
4812,uark8675aesirpresence14_85789_908841000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4813,uark8675aesirpresence32_85789_923616400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4814,uark8675aesirpresence45_85789_923983800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence45,14,192
4815,uark8675aesirpresence25_85789_924425400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4816,uark8675aesirpresence21_85789_971196700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4817,uark8675aesirpresence15_85789_971625600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4818,uark8675aesirpresence13_85789_971870800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4819,uark8675aesirpresence13_85790_1196700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4820,uark8675aesirpresence12_85790_14539100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4821,uark8675aesirpresence14_85790_50869800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4822,uark8675aesirpresence12_85790_66841300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4823,uark8675aesirpresence11_85790_125461000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4824,uark8675aesirpresence24_85790_253350900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4825,uark8675aesirpresence21_85790_268602800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4826,uark8675aesirpresence11_85790_284346200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4827,uark8675aesirpresence32_85790_656543900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4828,uark8675aesirpresence11_85791_125862400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4829,uark8675aesirpresence43_85791_221367100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence43,14,192
4830,uark8675aesirpresence11_85791_299271700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4831,uark8675aesirpresence12_85792_24327700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4832,uark8675aesirpresence12_85792_79497100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4833,uark8675aesirpresence11_85792_131202600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4834,uark8675aesirpresence11_85792_304291500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4835,uark8675aesirpresence51_85792_906436300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence51,14,192
4836,uark8675aesirpresence22_85792_937046700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4837,uark8675aesirpresence24_85792_968631200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4838,uark8675aesirpresence13_85792_984363900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4839,uark8675aesirpresence13_85793_15543100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4840,uark8675aesirpresence11_85793_131659600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4841,uark8675aesirpresence44_85793_221041700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence44,14,192
4842,uark8675aesirpresence11_85793_314513400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4843,uark8675aesirpresence33_85793_645638600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence33,14,192
4844,uark8675aesirpresence14_85793_924118200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4845,uark8675aesirpresence15_85793_924771200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4846,uark8675aesirpresence41_85793_939324900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence41,14,192
4847,uark8675aesirpresence23_85793_939657400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4848,uark8675aesirpresence12_85794_31950700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4849,uark8675aesirpresence14_85794_63156600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4850,uark8675aesirpresence12_85794_93550700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4851,uark8675aesirpresence11_85794_139642300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4852,uark8675aesirpresence23_85794_247632700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4853,uark8675aesirpresence25_85794_248230900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4854,uark8675aesirpresence11_85794_323826200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4855,uark8675aesirpresence33_85794_909511800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence33,14,192
4856,uark8675aesirpresence15_85794_972907100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4857,uark8675aesirpresence11_85795_150836100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4858,uark8675aesirpresence45_85795_212404600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence45,14,192
4859,uark8675aesirpresence11_85795_336474900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4860,uark8675aesirpresence52_85795_918210300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence52,14,192
4861,uark8675aesirpresence31_85795_918988100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence31,14,192
4862,uark8675aesirpresence21_85795_980896800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4863,uark8675aesirpresence13_85795_996627600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4864,uark8675aesirpresence13_85796_25167000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4865,uark8675aesirpresence12_85796_40402600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4866,uark8675aesirpresence12_85796_102229400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4867,uark8675aesirpresence11_85796_162944900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4868,uark8675aesirpresence21_85796_271159800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4869,uark8675aesirpresence22_85796_271290000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4870,uark8675aesirpresence11_85796_336669100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4871,uark8675aesirpresence34_85796_651287600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence34,14,192
4872,uark8675aesirpresence11_85797_164264500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4873,uark8675aesirpresence11_85797_349643400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4874,uark8675aesirpresence51_85797_350108300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence51,14,192
4875,uark8675aesirpresence14_85797_933935700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4876,uark8675aesirpresence42_85797_934400600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence42,14,192
4877,uark8675aesirpresence12_85798_51775700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4878,uark8675aesirpresence14_85798_66970400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4879,uark8675aesirpresence12_85798_113115800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4880,uark8675aesirpresence11_85798_175324300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4881,uark8675aesirpresence11_85798_352725800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4882,uark8675aesirpresence31_85798_641136400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence31,14,192
4883,uark8675aesirpresence53_85798_903609500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence53,14,192
4884,uark8675aesirpresence15_85798_926042600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4885,uark8675aesirpresence13_85799_3242800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4886,uark8675aesirpresence13_85799_34223600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4887,uark8675aesirpresence11_85799_178284600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4888,uark8675aesirpresence24_85799_256674300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4889,uark8675aesirpresence52_85799_352028600,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence52,14,192
4890,uark8675aesirpresence11_85799_366937500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4891,uark8675aesirpresence35_85799_660426100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence35,14,192
4892,uark8675aesirpresence34_85799_910642400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence34,14,192
4893,uark8675aesirpresence25_85799_927275100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4894,uark8675aesirpresence22_85799_942338900,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4895,uark8675aesirpresence15_85799_984397200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4896,uark8675aesirpresence12_85800_52812300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4897,uark8675aesirpresence12_85800_114504800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4898,uark8675aesirpresence11_85800_191506300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4899,uark8675aesirpresence11_85800_376143300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4900,uark8675aesirpresence11_85801_199212300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4901,uark8675aesirpresence53_85801_345937200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence53,14,192
4902,uark8675aesirpresence11_85801_377734400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4903,uark8675aesirpresence54_85801_901325200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence54,14,192
4904,uark8675aesirpresence32_85801_932642800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4905,uark8675aesirpresence43_85801_933303000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence43,14,192
4906,uark8675aesirpresence14_85801_934159800,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4907,uark8675aesirpresence23_85801_948228500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4908,uark8675aesirpresence24_85801_980166700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence24,14,192
4909,uark8675aesirpresence21_85801_995502200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4910,uark8675aesirpresence13_85802_11732100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4911,uark8675aesirpresence13_85802_35952000,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4912,uark8675aesirpresence12_85802_56393500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4913,uark8675aesirpresence14_85802_71725400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4914,uark8675aesirpresence12_85802_118628300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4915,uark8675aesirpresence11_85802_210772700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4916,uark8675aesirpresence23_85802_257141300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence23,14,192
4917,uark8675aesirpresence21_85802_272372700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence21,14,192
4918,uark8675aesirpresence11_85802_379981200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4919,uark8675aesirpresence32_85802_670480700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence32,14,192
4920,uark8675aesirpresence11_85803_215538300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4921,uark8675aesirpresence41_85803_230352100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence41,14,192
4922,uark8675aesirpresence22_85803_276673400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence22,14,192
4923,uark8675aesirpresence54_85803_354382300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence54,14,192
4924,uark8675aesirpresence11_85803_385386100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4925,uark8675aesirpresence15_85803_930385200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4926,uark8675aesirpresence12_85804_64033400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4927,uark8675aesirpresence12_85804_125763400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4928,uark8675aesirpresence11_85804_218877500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4929,uark8675aesirpresence25_85804_250388100,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence25,14,192
4930,uark8675aesirpresence11_85804_393533700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4931,uark8675aesirpresence55_85804_897242500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence55,14,192
4932,uark8675aesirpresence35_85804_912781500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence35,14,192
4933,uark8675aesirpresence15_85804_989682300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence15,14,192
4934,uark8675aesirpresence13_85805_19996700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4935,uark8675aesirpresence13_85805_50563400,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence13,14,192
4936,uark8675aesirpresence11_85805_219589300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4937,uark8675aesirpresence55_85805_353943700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence55,14,192
4938,uark8675aesirpresence11_85805_401079500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence11,14,192
4939,uark8675aesirpresence44_85805_939802200,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence44,14,192
4940,uark8675aesirpresence14_85805_940604300,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
4941,uark8675aesirpresence12_85806_66923700,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence12,14,192
4942,uark8675aesirpresence14_85806_82413500,emitter_pushSplice_192_110223_14.csv,uark8675aesirpresence14,14,192
